"gate_run_id","candidate_id","canonical_exposure_id","exposure_cluster_id","vehicle_id","symbol","exchange_or_venue","broker","asset_class","risk_cluster","proxy_group_id","final_gate_classification","hard_gate_status","g1_japan_broker_access","g2_api_order_account","g3_long_short","g4_contract_spec","g5_capital_fit_500k","g5_capital_fit_750k","g5_capital_fit_1000k","g6_liquidity_spread","g7_data_availability_cost","g8_operational_risk","g9_regulatory_tax_note","g10_bias_data_integrity","min_quantity_1n_jpy_risk","two_n_stop_loss_jpy","gap_stress_loss_jpy","four_unit_theoretical_stop_loss_jpy","initial_margin_ratio_500k","maintenance_margin_ratio_500k","initial_margin_ratio_750k","maintenance_margin_ratio_750k","initial_margin_ratio_1000k","maintenance_margin_ratio_1000k","three_market_concurrent_margin_jpy","five_market_concurrent_margin_jpy","estimated_cost_ratio_to_n","fx_conversion_sensitivity_10pct_jpy","blocking_unknowns","required_evidence_ids","gate_reason","calculation_version","as_of_date","checked_at","checked_by_role","review_notes"
"GTE-P06-20260802-0001","CAN-EXP-ENERGY-US-GASOLINE-FUTURE-STANDARD-NYMEX-RB-IBSJ","EXP-ENERGY-US-GASOLINE","CLU-EXP-ENERGY-US-GASOLINE","VEH-FUTURE-STANDARD-NYMEX-RB","RB","NYMEX","Interactive Brokers Securities Japan Inc.","energy","energy_refined","PG-ENERGY-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-ENERGY-US-HEATINGOIL-FUTURE-STANDARD-NYMEX-HO-IBSJ","EXP-ENERGY-US-HEATINGOIL","CLU-EXP-ENERGY-US-HEATINGOIL","VEH-FUTURE-STANDARD-NYMEX-HO","HO","NYMEX","Interactive Brokers Securities Japan Inc.","energy","energy_refined","PG-ENERGY-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-ENV-GLOBAL-GEO-FUTURE-STANDARD-NYMEX-GEO-IBSJ","EXP-ENV-GLOBAL-GEO","CLU-EXP-ENV-GLOBAL-GEO","VEH-FUTURE-STANDARD-NYMEX-GEO","GEO","NYMEX","Interactive Brokers Securities Japan Inc.","environmental_power","environmental_carbon","PG-ENVIRONMENTAL-POWER","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-GOLD-FUTURE-STANDARD-COMEX-GC-IBSJ","EXP-METAL-GLOBAL-GOLD","CLU-EXP-METAL-GLOBAL-GOLD","VEH-FUTURE-STANDARD-COMEX-GC","GC","COMEX","Interactive Brokers Securities Japan Inc.","metals","metals_precious","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-GOLD-FUTURE-MICRO-COMEX-MGC-IBSJ","EXP-METAL-GLOBAL-GOLD","CLU-EXP-METAL-GLOBAL-GOLD","VEH-FUTURE-MICRO-COMEX-MGC","MGC","COMEX","Interactive Brokers Securities Japan Inc.","metals","metals_precious","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-SILVER-FUTURE-STANDARD-COMEX-SI-IBSJ","EXP-METAL-GLOBAL-SILVER","CLU-EXP-METAL-GLOBAL-SILVER","VEH-FUTURE-STANDARD-COMEX-SI","SI","COMEX","Interactive Brokers Securities Japan Inc.","metals","metals_precious","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-SILVER-FUTURE-MICRO-COMEX-SIL-IBSJ","EXP-METAL-GLOBAL-SILVER","CLU-EXP-METAL-GLOBAL-SILVER","VEH-FUTURE-MICRO-COMEX-SIL","SIL","COMEX","Interactive Brokers Securities Japan Inc.","metals","metals_precious","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-COPPER-FUTURE-STANDARD-COMEX-HG-IBSJ","EXP-METAL-GLOBAL-COPPER","CLU-EXP-METAL-GLOBAL-COPPER","VEH-FUTURE-STANDARD-COMEX-HG","HG","COMEX","Interactive Brokers Securities Japan Inc.","metals","metals_industrial","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-COPPER-FUTURE-MICRO-COMEX-MHG-IBSJ","EXP-METAL-GLOBAL-COPPER","CLU-EXP-METAL-GLOBAL-COPPER","VEH-FUTURE-MICRO-COMEX-MHG","MHG","COMEX","Interactive Brokers Securities Japan Inc.","metals","metals_industrial","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-PLATINUM-FUTURE-STANDARD-NYMEX-PL-IBSJ","EXP-METAL-GLOBAL-PLATINUM","CLU-EXP-METAL-GLOBAL-PLATINUM","VEH-FUTURE-STANDARD-NYMEX-PL","PL","NYMEX","Interactive Brokers Securities Japan Inc.","metals","metals_precious","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-METAL-GLOBAL-PALLADIUM-FUTURE-STANDARD-NYMEX-PA-IBSJ","EXP-METAL-GLOBAL-PALLADIUM","CLU-EXP-METAL-GLOBAL-PALLADIUM","VEH-FUTURE-STANDARD-NYMEX-PA","PA","NYMEX","Interactive Brokers Securities Japan Inc.","metals","metals_precious","PG-METALS-FUTURES","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-CORN-FUTURE-STANDARD-CBOT-ZC-IBSJ","EXP-AGRI-US-CORN","CLU-EXP-AGRI-US-CORN","VEH-FUTURE-STANDARD-CBOT-ZC","ZC","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_grain","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-CORN-FUTURE-MICRO-CBOT-XC-IBSJ","EXP-AGRI-US-CORN","CLU-EXP-AGRI-US-CORN","VEH-FUTURE-MICRO-CBOT-XC","XC","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_grain","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-WHEAT-FUTURE-STANDARD-CBOT-ZW-IBSJ","EXP-AGRI-US-WHEAT","CLU-EXP-AGRI-US-WHEAT","VEH-FUTURE-STANDARD-CBOT-ZW","ZW","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_grain","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-WHEAT-FUTURE-MICRO-CBOT-XW-IBSJ","EXP-AGRI-US-WHEAT","CLU-EXP-AGRI-US-WHEAT","VEH-FUTURE-MICRO-CBOT-XW","XW","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_grain","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-SOYBEANS-FUTURE-STANDARD-CBOT-ZS-IBSJ","EXP-AGRI-US-SOYBEANS","CLU-EXP-AGRI-US-SOYBEANS","VEH-FUTURE-STANDARD-CBOT-ZS","ZS","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_oilseed","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-SOYBEANS-FUTURE-MICRO-CBOT-XK-IBSJ","EXP-AGRI-US-SOYBEANS","CLU-EXP-AGRI-US-SOYBEANS","VEH-FUTURE-MICRO-CBOT-XK","XK","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_oilseed","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
"GTE-P06-20260802-0001","CAN-EXP-AGRI-US-SOYMEAL-FUTURE-STANDARD-CBOT-ZM-IBSJ","EXP-AGRI-US-SOYMEAL","CLU-EXP-AGRI-US-SOYMEAL","VEH-FUTURE-STANDARD-CBOT-ZM","ZM","CBOT","Interactive Brokers Securities Japan Inc.","grains_oilseeds","agri_oilseed","PG-GRAINS-OILSEEDS","Pending-evidence","pending_evidence","pending_evidence","conditional_platform_verified_symbol_pending","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","pending_evidence","","","","","","","","","","","","","","","N/ATR_20_JPY_or_native;current_price_as_of_date;contract_multiplier;tick_size;minimum_quantity;initial_margin_jpy;maintenance_margin_jpy;commission_roundtrip_jpy;spread_estimate;historical_data_availability;realtime_data_entitlement_cost;symbol_level_japan_resident_eligibility","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013","Required margin, N/ATR, multiplier, minimum quantity, and symbol-level eligibility are unknown; rules prohibit pass.","P06-v0.1-no-price-no-margin-strict","2026-08-02","2026-08-02T15:17:35.0009807+09:00","Feasibility and Capital Gate Analyst","No current-price-dependent numeric result was computed because critical inputs are missing. This is intentional to avoid false pass."
